# P t0 rp_rs a_rs b
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.333537690881891891e+00 4.487179367135296815e+01 8.140718074005879462e-03 1.670641741313835027e+01 8.034775655208611367e-01
9.332356917279007291e+00 4.486983796423297832e+01 7.829067123988838611e-03 1.692638912492701664e+01 7.932407726311447860e-01
9.332356917279007291e+00 4.486983796423297832e+01 7.829067123988838611e-03 1.692638912492701664e+01 7.932407726311447860e-01
9.332356917279007291e+00 4.486983796423297832e+01 7.829067123988838611e-03 1.692638912492701664e+01 7.932407726311447860e-01
9.222851662765844338e+00 4.486977736890334967e+01 5.675502767958619244e-03 1.871881168571075449e+01 8.402500761872375712e-01
9.077439276863470852e+00 4.487916289988776697e+01 7.757233572713576747e-03 1.831460656706697065e+01 8.191782616788340077e-01
9.070087691484216563e+00 4.488852260771566449e+01 1.098725057385655304e-02 1.882420065947610510e+01 8.637804035868215102e-01
9.000975519719105478e+00 4.490140152735999379e+01 1.248974929915194418e-02 1.818398912101988074e+01 8.914077168991498823e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.116098169316929400e+00 4.490281215603332754e+01 1.095872093542016139e-02 1.854001546962535940e+01 9.812632211625622602e-01
9.312266920222656452e+00 4.490119206309930888e+01 1.581448833079616631e-02 2.001804998793684121e+01 9.472611583564191085e-01
9.312266920222656452e+00 4.490119206309930888e+01 1.581448833079616631e-02 2.001804998793684121e+01 9.472611583564191085e-01
9.312266920222656452e+00 4.490119206309930888e+01 1.581448833079616631e-02 2.001804998793684121e+01 9.472611583564191085e-01
9.312266920222656452e+00 4.490119206309930888e+01 1.581448833079616631e-02 2.001804998793684121e+01 9.472611583564191085e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.320922549777229449e+00 4.489806393151575747e+01 1.420069827869074354e-02 2.004808124326345009e+01 8.898281709686716168e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
9.316961569158383583e+00 4.490260930768180003e+01 9.766577601400525110e-03 1.820817483658585800e+01 8.614802728009793853e-01
